Team,Opponent,Date,ORtg,DRtg,NRtg,Pace,eFG%,TS%,TOV%,ORB%,FT/FGA,3PAr,Win
Atlanta Hawks,Charlotte Hornets,10/25/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,New York Knicks,10/27/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Milwaukee Bucks,10/29/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Minnesota Timberwolves,10/30/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Washington Wizards,11/1/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,New Orleans Pelicans,11/4/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Oklahoma City Thunder,11/6/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Orlando Magic,11/9/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Miami Heat,11/11/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Detroit Pistons,11/14/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,New York Knicks,11/15/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Philadelphia 76ers,11/17/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Indiana Pacers,11/21/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Brooklyn Nets,11/22/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Washington Wizards,11/25/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Boston Celtics,11/26/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Cleveland Cavaliers,11/28/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,San Antonio Spurs,11/30/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Milwaukee Bucks,12/2/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Brooklyn Nets,12/6/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Philadelphia 76ers,12/8/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Denver Nuggets,12/11/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Toronto Raptors,12/13/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Toronto Raptors,12/15/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Cleveland Cavaliers,12/16/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Detroit Pistons,12/18/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Houston Rockets,12/20/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Miami Heat,12/22/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Memphis Grizzlies,12/23/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Chicago Bulls,12/26/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Sacramento Kings,12/29/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Washington Wizards,12/31/23,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Oklahoma City Thunder,1/3/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Indiana Pacers,1/5/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Orlando Magic,1/7/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Philadelphia 76ers,1/10/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Indiana Pacers,1/12/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Washington Wizards,1/13/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,San Antonio Spurs,1/15/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Orlando Magic,1/17/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Miami Heat,1/19/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Cleveland Cavaliers,1/20/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Sacramento Kings,1/22/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Golden State Warriors,1/24/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Dallas Mavericks,1/26/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Toronto Raptors,1/28/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Los Angeles Lakers,1/30/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Phoenix Suns,2/2/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Golden State Warriors,2/3/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Los Angeles Clippers,2/5/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Boston Celtics,2/7/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Philadelphia 76ers,2/9/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Houston Rockets,2/10/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Chicago Bulls,2/12/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Charlotte Hornets,2/14/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Toronto Raptors,2/23/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Orlando Magic,2/25/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Utah Jazz,2/27/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Brooklyn Nets,2/29/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Brooklyn Nets,3/2/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,New York Knicks,3/5/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Cleveland Cavaliers,3/6/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Memphis Grizzlies,3/8/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,New Orleans Pelicans,3/10/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Portland Trail Blazers,3/13/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Utah Jazz,3/15/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Los Angeles Clippers,3/17/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Los Angeles Lakers,3/18/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Phoenix Suns,3/21/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Charlotte Hornets,3/23/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Boston Celtics,3/25/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Portland Trail Blazers,3/27/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Boston Celtics,3/28/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Milwaukee Bucks,3/30/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Chicago Bulls,4/1/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Detroit Pistons,4/3/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,1
Atlanta Hawks,Dallas Mavericks,4/4/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Denver Nuggets,4/6/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Miami Heat,4/9/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Charlotte Hornets,4/10/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Minnesota Timberwolves,4/12/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Indiana Pacers,4/14/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Atlanta Hawks,Chicago Bulls,4/17/24,117.2,119.4,-2.2,100.1,0.539,0.576,11.6,27.1,0.2,0.408,0
Brooklyn Nets,Cleveland Cavaliers,10/25/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Dallas Mavericks,10/27/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Charlotte Hornets,10/30/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Miami Heat,11/1/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Chicago Bulls,11/3/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Boston Celtics,11/4/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Milwaukee Bucks,11/6/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Los Angeles Clippers,11/8/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Boston Celtics,11/10/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Washington Wizards,11/12/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Orlando Magic,11/14/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Miami Heat,11/16/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Philadelphia 76ers,11/19/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Atlanta Hawks,11/22/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Miami Heat,11/25/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Chicago Bulls,11/26/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Toronto Raptors,11/28/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Charlotte Hornets,11/30/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Orlando Magic,12/2/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Atlanta Hawks,12/6/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Washington Wizards,12/8/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Sacramento Kings,12/11/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Phoenix Suns,12/13/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Denver Nuggets,12/14/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Golden State Warriors,12/16/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Utah Jazz,12/18/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,New York Knicks,12/20/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Denver Nuggets,12/22/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Detroit Pistons,12/23/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Detroit Pistons,12/26/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Milwaukee Bucks,12/27/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Washington Wizards,12/29/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Oklahoma City Thunder,12/31/23,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,New Orleans Pelicans,1/2/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Houston Rockets,1/3/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Oklahoma City Thunder,1/5/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Portland Trail Blazers,1/7/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Cleveland Cavaliers,1/11/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Miami Heat,1/15/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Portland Trail Blazers,1/17/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Los Angeles Lakers,1/19/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Los Angeles Clippers,1/21/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,New York Knicks,1/23/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Minnesota Timberwolves,1/25/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Houston Rockets,1/27/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Utah Jazz,1/29/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Phoenix Suns,1/31/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Philadelphia 76ers,2/3/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Golden State Warriors,2/5/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Dallas Mavericks,2/6/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Cleveland Cavaliers,2/8/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,San Antonio Spurs,2/10/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Boston Celtics,2/13/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Boston Celtics,2/14/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Toronto Raptors,2/22/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Minnesota Timberwolves,2/24/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Memphis Grizzlies,2/26/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Orlando Magic,2/27/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Atlanta Hawks,2/29/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Atlanta Hawks,3/2/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Memphis Grizzlies,3/4/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Philadelphia 76ers,3/5/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Detroit Pistons,3/7/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Charlotte Hornets,3/9/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Cleveland Cavaliers,3/10/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Orlando Magic,3/13/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Indiana Pacers,3/16/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,San Antonio Spurs,3/17/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,New Orleans Pelicans,3/19/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Milwaukee Bucks,3/21/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,New York Knicks,3/23/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Toronto Raptors,3/25/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Washington Wizards,3/27/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Chicago Bulls,3/29/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Los Angeles Lakers,3/31/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Indiana Pacers,4/1/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Indiana Pacers,4/3/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Detroit Pistons,4/6/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,Sacramento Kings,4/7/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Toronto Raptors,4/10/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,1
Brooklyn Nets,New York Knicks,4/12/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Brooklyn Nets,Philadelphia 76ers,4/14/24,113.2,116.1,-2.9,96.9,0.531,0.561,11.8,25.2,0.177,0.412,0
Charlotte Hornets,Atlanta Hawks,10/25/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,1
Charlotte Hornets,Detroit Pistons,10/27/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Brooklyn Nets,10/30/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Houston Rockets,11/1/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Indiana Pacers,11/4/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,1
Charlotte Hornets,Dallas Mavericks,11/5/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Washington Wizards,11/8/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Washington Wizards,11/10/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,1
Charlotte Hornets,New York Knicks,11/12/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Miami Heat,11/14/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Milwaukee Bucks,11/17/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,New York Knicks,11/18/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Boston Celtics,11/20/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,1
Charlotte Hornets,Washington Wizards,11/22/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,1
Charlotte Hornets,Orlando Magic,11/26/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,New York Knicks,11/28/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Brooklyn Nets,11/30/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,1
Charlotte Hornets,Minnesota Timberwolves,12/2/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Chicago Bulls,12/6/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Toronto Raptors,12/8/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,1
Charlotte Hornets,Miami Heat,12/11/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Miami Heat,12/13/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,New Orleans Pelicans,12/15/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Philadelphia 76ers,12/16/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Toronto Raptors,12/18/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Indiana Pacers,12/20/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Denver Nuggets,12/23/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Los Angeles Clippers,12/26/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Los Angeles Lakers,12/28/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Phoenix Suns,12/29/23,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Denver Nuggets,1/1/24,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Sacramento Kings,1/2/24,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,1
Charlotte Hornets,Chicago Bulls,1/5/24,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Chicago Bulls,1/8/24,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Sacramento Kings,1/10/24,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,San Antonio Spurs,1/12/24,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,Miami Heat,1/14/24,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
Charlotte Hornets,New Orleans Pelicans,1/17/24,109.3,119.8,-10.5,97.3,0.529,0.56,12.6,21.1,0.167,0.391,0
